,ensemble_gene_id
10716,ENSMUSG00000045349
10717,ENSMUSG00000045362
10718,ENSMUSG00000045374
10719,ENSMUSG00000045377
10720,ENSMUSG00000045382
10721,ENSMUSG00000045392
10722,ENSMUSG00000045394
10723,ENSMUSG00000045404
10724,ENSMUSG00000045409
10725,ENSMUSG00000045410
10726,ENSMUSG00000045411
10727,ENSMUSG00000045414
10728,ENSMUSG00000045427
10729,ENSMUSG00000045435
10730,ENSMUSG00000045438
10731,ENSMUSG00000045441
10732,ENSMUSG00000045464
10733,ENSMUSG00000045466
10734,ENSMUSG00000045467
10735,ENSMUSG00000045482
10736,ENSMUSG00000045498
10737,ENSMUSG00000045502
10738,ENSMUSG00000045503
10739,ENSMUSG00000045519
10740,ENSMUSG00000045538
10741,ENSMUSG00000045551
10742,ENSMUSG00000045573
10743,ENSMUSG00000045576
10744,ENSMUSG00000045594
10745,ENSMUSG00000045598
10746,ENSMUSG00000045613
10747,ENSMUSG00000045624
10748,ENSMUSG00000045625
10749,ENSMUSG00000045629
10750,ENSMUSG00000045636
10751,ENSMUSG00000045639
10752,ENSMUSG00000045657
10753,ENSMUSG00000045658
10754,ENSMUSG00000045659
10755,ENSMUSG00000045664
10756,ENSMUSG00000045665
10757,ENSMUSG00000045667
10758,ENSMUSG00000045671
10759,ENSMUSG00000045672
10760,ENSMUSG00000045679
10761,ENSMUSG00000045680
10762,ENSMUSG00000045689
10763,ENSMUSG00000045690
10764,ENSMUSG00000045691
10765,ENSMUSG00000045725
10766,ENSMUSG00000045730
10767,ENSMUSG00000045733
10768,ENSMUSG00000045746
10769,ENSMUSG00000045751
10770,ENSMUSG00000045752
10771,ENSMUSG00000045757
10772,ENSMUSG00000045763
10773,ENSMUSG00000045767
10774,ENSMUSG00000045775
10775,ENSMUSG00000045776
10776,ENSMUSG00000045777
10777,ENSMUSG00000045780
10778,ENSMUSG00000045790
10779,ENSMUSG00000045795
10780,ENSMUSG00000045817
10781,ENSMUSG00000045822
10782,ENSMUSG00000045826
10783,ENSMUSG00000045827
10784,ENSMUSG00000045838
10785,ENSMUSG00000045854
10786,ENSMUSG00000045867
10787,ENSMUSG00000045868
10788,ENSMUSG00000045875
10789,ENSMUSG00000045876
10790,ENSMUSG00000045877
10791,ENSMUSG00000045886
10792,ENSMUSG00000045896
10793,ENSMUSG00000045917
10794,ENSMUSG00000045930
10795,ENSMUSG00000045932
10796,ENSMUSG00000045934
10797,ENSMUSG00000045942
10798,ENSMUSG00000045948
10799,ENSMUSG00000045954
10800,ENSMUSG00000045962
10801,ENSMUSG00000045968
10802,ENSMUSG00000045969
10803,ENSMUSG00000045973
10804,ENSMUSG00000045975
10805,ENSMUSG00000045980
10806,ENSMUSG00000045983
10807,ENSMUSG00000045991
10808,ENSMUSG00000045996
10809,ENSMUSG00000046005
10810,ENSMUSG00000046006
10811,ENSMUSG00000046008
10812,ENSMUSG00000046010
10813,ENSMUSG00000046020
10814,ENSMUSG00000046027
10815,ENSMUSG00000046031
10816,ENSMUSG00000046032
10817,ENSMUSG00000046034
10818,ENSMUSG00000046056
10819,ENSMUSG00000046058
10820,ENSMUSG00000046062
10821,ENSMUSG00000046070
10822,ENSMUSG00000046079
10823,ENSMUSG00000046080
10824,ENSMUSG00000046096
10825,ENSMUSG00000046101
10826,ENSMUSG00000046111
10827,ENSMUSG00000046130
10828,ENSMUSG00000046138
10829,ENSMUSG00000046139
10830,ENSMUSG00000046152
10831,ENSMUSG00000046157
10832,ENSMUSG00000046159
10833,ENSMUSG00000046160
10834,ENSMUSG00000046169
10835,ENSMUSG00000046178
10836,ENSMUSG00000046179
10837,ENSMUSG00000046182
10838,ENSMUSG00000046185
10839,ENSMUSG00000046186
10840,ENSMUSG00000046191
10841,ENSMUSG00000046201
10842,ENSMUSG00000046207
10843,ENSMUSG00000046223
10844,ENSMUSG00000046229
10845,ENSMUSG00000046230
10846,ENSMUSG00000046242
10847,ENSMUSG00000046245
10848,ENSMUSG00000046269
10849,ENSMUSG00000046275
10850,ENSMUSG00000046280
10851,ENSMUSG00000046295
10852,ENSMUSG00000046311
10853,ENSMUSG00000046312
10854,ENSMUSG00000046314
10855,ENSMUSG00000046318
10856,ENSMUSG00000046324
10857,ENSMUSG00000046329
10858,ENSMUSG00000046330
10859,ENSMUSG00000046338
10860,ENSMUSG00000046351
10861,ENSMUSG00000046352
10862,ENSMUSG00000046364
10863,ENSMUSG00000046380
10864,ENSMUSG00000046387
10865,ENSMUSG00000046402
10866,ENSMUSG00000046404
10867,ENSMUSG00000046408
10868,ENSMUSG00000046410
10869,ENSMUSG00000046417
10870,ENSMUSG00000046432
10871,ENSMUSG00000046434
10872,ENSMUSG00000046441
10873,ENSMUSG00000046442
10874,ENSMUSG00000046447
10875,ENSMUSG00000046449
10876,ENSMUSG00000046456
10877,ENSMUSG00000046463
10878,ENSMUSG00000046470
10879,ENSMUSG00000046480
10880,ENSMUSG00000046490
10881,ENSMUSG00000046491
10882,ENSMUSG00000046516
10883,ENSMUSG00000046519
10884,ENSMUSG00000046532
10885,ENSMUSG00000046541
10886,ENSMUSG00000046546
10887,ENSMUSG00000046550
10888,ENSMUSG00000046556
10889,ENSMUSG00000046562
10890,ENSMUSG00000046567
10891,ENSMUSG00000046572
10892,ENSMUSG00000046573
10893,ENSMUSG00000046574
10894,ENSMUSG00000046589
10895,ENSMUSG00000046591
10896,ENSMUSG00000046593
10897,ENSMUSG00000046598
10898,ENSMUSG00000046603
10899,ENSMUSG00000046605
10900,ENSMUSG00000046607
10901,ENSMUSG00000046618
10902,ENSMUSG00000046637
10903,ENSMUSG00000046658
10904,ENSMUSG00000046667
10905,ENSMUSG00000046668
10906,ENSMUSG00000046671
10907,ENSMUSG00000046675
10908,ENSMUSG00000046679
10909,ENSMUSG00000046688
10910,ENSMUSG00000046691
10911,ENSMUSG00000046694
10912,ENSMUSG00000046707
10913,ENSMUSG00000046711
10914,ENSMUSG00000046718
10915,ENSMUSG00000046722
10916,ENSMUSG00000046727
10917,ENSMUSG00000046731
10918,ENSMUSG00000046743
10919,ENSMUSG00000046753
10920,ENSMUSG00000046756
10921,ENSMUSG00000046761
10922,ENSMUSG00000046768
10923,ENSMUSG00000046782
10924,ENSMUSG00000046785
10925,ENSMUSG00000046791
10926,ENSMUSG00000046792
10927,ENSMUSG00000046794
10928,ENSMUSG00000046798
10929,ENSMUSG00000046805
10930,ENSMUSG00000046806
10931,ENSMUSG00000046807
10932,ENSMUSG00000046811
10933,ENSMUSG00000046814
10934,ENSMUSG00000046818
10935,ENSMUSG00000046822
10936,ENSMUSG00000046826
10937,ENSMUSG00000046836
10938,ENSMUSG00000046840
10939,ENSMUSG00000046841
10940,ENSMUSG00000046861
10941,ENSMUSG00000046862
10942,ENSMUSG00000046865
10943,ENSMUSG00000046873
10944,ENSMUSG00000046876
10945,ENSMUSG00000046879
10946,ENSMUSG00000046897
10947,ENSMUSG00000046908
10948,ENSMUSG00000046909
10949,ENSMUSG00000046916
10950,ENSMUSG00000046947
10951,ENSMUSG00000046949
10952,ENSMUSG00000046959
10953,ENSMUSG00000046962
10954,ENSMUSG00000046971
10955,ENSMUSG00000046982
10956,ENSMUSG00000046985
10957,ENSMUSG00000046991
10958,ENSMUSG00000046994
10959,ENSMUSG00000046997
10960,ENSMUSG00000047003
10961,ENSMUSG00000047022
10962,ENSMUSG00000047030
10963,ENSMUSG00000047033
10964,ENSMUSG00000047036
10965,ENSMUSG00000047037
10966,ENSMUSG00000047040
10967,ENSMUSG00000047044
10968,ENSMUSG00000047045
10969,ENSMUSG00000047067
10970,ENSMUSG00000047084
10971,ENSMUSG00000047090
10972,ENSMUSG00000047098
10973,ENSMUSG00000047108
10974,ENSMUSG00000047109
10975,ENSMUSG00000047115
10976,ENSMUSG00000047123
10977,ENSMUSG00000047126
10978,ENSMUSG00000047139
10979,ENSMUSG00000047141
10980,ENSMUSG00000047146
10981,ENSMUSG00000047150
10982,ENSMUSG00000047153
10983,ENSMUSG00000047180
10984,ENSMUSG00000047181
10985,ENSMUSG00000047182
10986,ENSMUSG00000047187
10987,ENSMUSG00000047193
10988,ENSMUSG00000047205
10989,ENSMUSG00000047213
10990,ENSMUSG00000047215
10991,ENSMUSG00000047216
10992,ENSMUSG00000047221
10993,ENSMUSG00000047227
10994,ENSMUSG00000047228
10995,ENSMUSG00000047230
10996,ENSMUSG00000047238
10997,ENSMUSG00000047242
10998,ENSMUSG00000047246
10999,ENSMUSG00000047248
11000,ENSMUSG00000047250
11001,ENSMUSG00000047260
11002,ENSMUSG00000047264
11003,ENSMUSG00000047281
11004,ENSMUSG00000047284
11005,ENSMUSG00000047307
11006,ENSMUSG00000047330
11007,ENSMUSG00000047342
11008,ENSMUSG00000047344
11009,ENSMUSG00000047368
11010,ENSMUSG00000047371
11011,ENSMUSG00000047379
11012,ENSMUSG00000047388
11013,ENSMUSG00000047394
11014,ENSMUSG00000047407
11015,ENSMUSG00000047409
11016,ENSMUSG00000047412
11017,ENSMUSG00000047414
11018,ENSMUSG00000047415
11019,ENSMUSG00000047417
11020,ENSMUSG00000047419
11021,ENSMUSG00000047420
11022,ENSMUSG00000047423
11023,ENSMUSG00000047434
11024,ENSMUSG00000047446
11025,ENSMUSG00000047454
11026,ENSMUSG00000047459
11027,ENSMUSG00000047462
11028,ENSMUSG00000047466
11029,ENSMUSG00000047473
11030,ENSMUSG00000047492
11031,ENSMUSG00000047496
11032,ENSMUSG00000047497
11033,ENSMUSG00000047501
11034,ENSMUSG00000047502
11035,ENSMUSG00000047507
11036,ENSMUSG00000047511
11037,ENSMUSG00000047514
11038,ENSMUSG00000047515
11039,ENSMUSG00000047517
11040,ENSMUSG00000047528
11041,ENSMUSG00000047534
11042,ENSMUSG00000047539
11043,ENSMUSG00000047547
11044,ENSMUSG00000047554
11045,ENSMUSG00000047557
11046,ENSMUSG00000047583
11047,ENSMUSG00000047592
11048,ENSMUSG00000047603
11049,ENSMUSG00000047604
11050,ENSMUSG00000047613
11051,ENSMUSG00000047617
11052,ENSMUSG00000047631
11053,ENSMUSG00000047632
11054,ENSMUSG00000047635
11055,ENSMUSG00000047638
11056,ENSMUSG00000047648
11057,ENSMUSG00000047649
11058,ENSMUSG00000047656
11059,ENSMUSG00000047669
11060,ENSMUSG00000047675
11061,ENSMUSG00000047694
11062,ENSMUSG00000047710
11063,ENSMUSG00000047712
11064,ENSMUSG00000047714
11065,ENSMUSG00000047719
11066,ENSMUSG00000047721
11067,ENSMUSG00000047728
11068,ENSMUSG00000047730
11069,ENSMUSG00000047731
11070,ENSMUSG00000047735
11071,ENSMUSG00000047746
11072,ENSMUSG00000047747
11073,ENSMUSG00000047749
11074,ENSMUSG00000047757
11075,ENSMUSG00000047759
11076,ENSMUSG00000047766
11077,ENSMUSG00000047767
11078,ENSMUSG00000047777
11079,ENSMUSG00000047786
11080,ENSMUSG00000047787
11081,ENSMUSG00000047789
11082,ENSMUSG00000047793
11083,ENSMUSG00000047797
11084,ENSMUSG00000047798
11085,ENSMUSG00000047804
11086,ENSMUSG00000047810
11087,ENSMUSG00000047821
11088,ENSMUSG00000047822
11089,ENSMUSG00000047824
11090,ENSMUSG00000047832
11091,ENSMUSG00000047843
11092,ENSMUSG00000047844
11093,ENSMUSG00000047866
11094,ENSMUSG00000047867
11095,ENSMUSG00000047875
11096,ENSMUSG00000047878
11097,ENSMUSG00000047879
11098,ENSMUSG00000047880
11099,ENSMUSG00000047881
11100,ENSMUSG00000047888
11101,ENSMUSG00000047904
11102,ENSMUSG00000047907
11103,ENSMUSG00000047909
11104,ENSMUSG00000047910
11105,ENSMUSG00000047921
11106,ENSMUSG00000047945
11107,ENSMUSG00000047953
11108,ENSMUSG00000047959
11109,ENSMUSG00000047963
11110,ENSMUSG00000047989
11111,ENSMUSG00000047996
11112,ENSMUSG00000048000
11113,ENSMUSG00000048007
11114,ENSMUSG00000048012
11115,ENSMUSG00000048022
11116,ENSMUSG00000048027
11117,ENSMUSG00000048031
11118,ENSMUSG00000048039
11119,ENSMUSG00000048040
11120,ENSMUSG00000048047
11121,ENSMUSG00000048058
11122,ENSMUSG00000048076
11123,ENSMUSG00000048078
11124,ENSMUSG00000048087
11125,ENSMUSG00000048096
11126,ENSMUSG00000048100
11127,ENSMUSG00000048108
11128,ENSMUSG00000048109
11129,ENSMUSG00000048118
11130,ENSMUSG00000048120
11131,ENSMUSG00000048126
11132,ENSMUSG00000048138
11133,ENSMUSG00000048142
11134,ENSMUSG00000048154
11135,ENSMUSG00000048163
11136,ENSMUSG00000048170
11137,ENSMUSG00000048174
11138,ENSMUSG00000048175
11139,ENSMUSG00000048186
11140,ENSMUSG00000048200
11141,ENSMUSG00000048217
11142,ENSMUSG00000048218
11143,ENSMUSG00000048222
11144,ENSMUSG00000048232
11145,ENSMUSG00000048234
11146,ENSMUSG00000048240
11147,ENSMUSG00000048249
11148,ENSMUSG00000048251
11149,ENSMUSG00000048264
11150,ENSMUSG00000048271
11151,ENSMUSG00000048277
11152,ENSMUSG00000048279
11153,ENSMUSG00000048280
11154,ENSMUSG00000048285
11155,ENSMUSG00000048307
11156,ENSMUSG00000048310
11157,ENSMUSG00000048327
11158,ENSMUSG00000048330
11159,ENSMUSG00000048332
11160,ENSMUSG00000048347
11161,ENSMUSG00000048351
11162,ENSMUSG00000048368
11163,ENSMUSG00000048371
11164,ENSMUSG00000048373
11165,ENSMUSG00000048376
11166,ENSMUSG00000048379
11167,ENSMUSG00000048388
11168,ENSMUSG00000048402
11169,ENSMUSG00000048410
11170,ENSMUSG00000048416
11171,ENSMUSG00000048424
11172,ENSMUSG00000048429
11173,ENSMUSG00000048439
11174,ENSMUSG00000048440
11175,ENSMUSG00000048442
11176,ENSMUSG00000048445
11177,ENSMUSG00000048450
11178,ENSMUSG00000048458
11179,ENSMUSG00000048478
11180,ENSMUSG00000048481
11181,ENSMUSG00000048482
11182,ENSMUSG00000048485
11183,ENSMUSG00000048486
11184,ENSMUSG00000048489
11185,ENSMUSG00000048490
11186,ENSMUSG00000048495
11187,ENSMUSG00000048497
11188,ENSMUSG00000048498
11189,ENSMUSG00000048503
11190,ENSMUSG00000048521
11191,ENSMUSG00000048534
11192,ENSMUSG00000048537
11193,ENSMUSG00000048546
11194,ENSMUSG00000048550
11195,ENSMUSG00000048578
11196,ENSMUSG00000048581
11197,ENSMUSG00000048583
11198,ENSMUSG00000048603
11199,ENSMUSG00000048612
11200,ENSMUSG00000048621
11201,ENSMUSG00000048644
11202,ENSMUSG00000048647
11203,ENSMUSG00000048655
11204,ENSMUSG00000048661
11205,ENSMUSG00000048668
11206,ENSMUSG00000048677
11207,ENSMUSG00000048696
11208,ENSMUSG00000048701
11209,ENSMUSG00000048706
11210,ENSMUSG00000048707
11211,ENSMUSG00000048720
11212,ENSMUSG00000048728
11213,ENSMUSG00000048731
11214,ENSMUSG00000048732
11215,ENSMUSG00000048755
11216,ENSMUSG00000048756
11217,ENSMUSG00000048758
11218,ENSMUSG00000048763
11219,ENSMUSG00000048772
11220,ENSMUSG00000048779
11221,ENSMUSG00000048782
11222,ENSMUSG00000048787
11223,ENSMUSG00000048794
11224,ENSMUSG00000048796
11225,ENSMUSG00000048799
11226,ENSMUSG00000048807
11227,ENSMUSG00000048826
11228,ENSMUSG00000048832
11229,ENSMUSG00000048833
11230,ENSMUSG00000048852
11231,ENSMUSG00000048856
11232,ENSMUSG00000048865
11233,ENSMUSG00000048874
11234,ENSMUSG00000048878
11235,ENSMUSG00000048895
11236,ENSMUSG00000048897
11237,ENSMUSG00000048905
11238,ENSMUSG00000048911
11239,ENSMUSG00000048915
11240,ENSMUSG00000048920
11241,ENSMUSG00000048921
11242,ENSMUSG00000048922
11243,ENSMUSG00000048924
11244,ENSMUSG00000048930
11245,ENSMUSG00000048938
11246,ENSMUSG00000048960
11247,ENSMUSG00000048965
11248,ENSMUSG00000048967
11249,ENSMUSG00000048970
11250,ENSMUSG00000048997
11251,ENSMUSG00000049001
11252,ENSMUSG00000049037
11253,ENSMUSG00000049038
11254,ENSMUSG00000049044
11255,ENSMUSG00000049047
11256,ENSMUSG00000049076
11257,ENSMUSG00000049086
11258,ENSMUSG00000049090
11259,ENSMUSG00000049091
11260,ENSMUSG00000049092
11261,ENSMUSG00000049103
11262,ENSMUSG00000049106
11263,ENSMUSG00000049107
11264,ENSMUSG00000049109
11265,ENSMUSG00000049115
11266,ENSMUSG00000049119
11267,ENSMUSG00000049130
11268,ENSMUSG00000049134
11269,ENSMUSG00000049148
11270,ENSMUSG00000049152
11271,ENSMUSG00000049164
11272,ENSMUSG00000049184
11273,ENSMUSG00000049191
11274,ENSMUSG00000049225
11275,ENSMUSG00000049230
11276,ENSMUSG00000049232
11277,ENSMUSG00000049241
11278,ENSMUSG00000049265
11279,ENSMUSG00000049281
11280,ENSMUSG00000049285
11281,ENSMUSG00000049287
11282,ENSMUSG00000049288
11283,ENSMUSG00000049295
11284,ENSMUSG00000049299
11285,ENSMUSG00000049300
11286,ENSMUSG00000049303
11287,ENSMUSG00000049305
11288,ENSMUSG00000049307
11289,ENSMUSG00000049313
11290,ENSMUSG00000049321
11291,ENSMUSG00000049323
11292,ENSMUSG00000049327
11293,ENSMUSG00000049339
11294,ENSMUSG00000049353
11295,ENSMUSG00000049354
11296,ENSMUSG00000049357
11297,ENSMUSG00000049382
11298,ENSMUSG00000049396
11299,ENSMUSG00000049401
11300,ENSMUSG00000049404
11301,ENSMUSG00000049409
11302,ENSMUSG00000049410
11303,ENSMUSG00000049411
11304,ENSMUSG00000049421
11305,ENSMUSG00000049422
11306,ENSMUSG00000049436
11307,ENSMUSG00000049439
11308,ENSMUSG00000049470
11309,ENSMUSG00000049482
11310,ENSMUSG00000049488
11311,ENSMUSG00000049489
11312,ENSMUSG00000049493
11313,ENSMUSG00000049502
11314,ENSMUSG00000049504
11315,ENSMUSG00000049515
11316,ENSMUSG00000049516
11317,ENSMUSG00000049517
11318,ENSMUSG00000049521
11319,ENSMUSG00000049532
11320,ENSMUSG00000049536
11321,ENSMUSG00000049538
11322,ENSMUSG00000049539
11323,ENSMUSG00000049550
11324,ENSMUSG00000049553
11325,ENSMUSG00000049555
11326,ENSMUSG00000049556
11327,ENSMUSG00000049562
11328,ENSMUSG00000049577
11329,ENSMUSG00000049580
11330,ENSMUSG00000049588
11331,ENSMUSG00000049600
11332,ENSMUSG00000049606
11333,ENSMUSG00000049608
11334,ENSMUSG00000049624
11335,ENSMUSG00000049625
11336,ENSMUSG00000049630
11337,ENSMUSG00000049643
11338,ENSMUSG00000049657
11339,ENSMUSG00000049658
11340,ENSMUSG00000049659
11341,ENSMUSG00000049670
11342,ENSMUSG00000049672
11343,ENSMUSG00000049676
11344,ENSMUSG00000049680
11345,ENSMUSG00000049685
11346,ENSMUSG00000049686
11347,ENSMUSG00000049687
11348,ENSMUSG00000049690
11349,ENSMUSG00000049709
11350,ENSMUSG00000049717
11351,ENSMUSG00000049721
11352,ENSMUSG00000049723
11353,ENSMUSG00000049728
11354,ENSMUSG00000049734
11355,ENSMUSG00000049739
11356,ENSMUSG00000049744
11357,ENSMUSG00000049751
11358,ENSMUSG00000049755
11359,ENSMUSG00000049760
11360,ENSMUSG00000049764
11361,ENSMUSG00000049775
11362,ENSMUSG00000049791
11363,ENSMUSG00000049792
11364,ENSMUSG00000049799
11365,ENSMUSG00000049800
11366,ENSMUSG00000049804
11367,ENSMUSG00000049807
11368,ENSMUSG00000049811
11369,ENSMUSG00000049823
11370,ENSMUSG00000049858
11371,ENSMUSG00000049866
11372,ENSMUSG00000049871
11373,ENSMUSG00000049872
11374,ENSMUSG00000049878
11375,ENSMUSG00000049882
11376,ENSMUSG00000049892
11377,ENSMUSG00000049897
11378,ENSMUSG00000049904
11379,ENSMUSG00000049907
11380,ENSMUSG00000049922
11381,ENSMUSG00000049928
11382,ENSMUSG00000049929
11383,ENSMUSG00000049932
11384,ENSMUSG00000049940
11385,ENSMUSG00000049950
11386,ENSMUSG00000049957
11387,ENSMUSG00000049960
11388,ENSMUSG00000049969
11389,ENSMUSG00000049971
11390,ENSMUSG00000049985
11391,ENSMUSG00000049988
11392,ENSMUSG00000049999
11393,ENSMUSG00000050002
11394,ENSMUSG00000050010
11395,ENSMUSG00000050014
11396,ENSMUSG00000050017
11397,ENSMUSG00000050022
11398,ENSMUSG00000050029
11399,ENSMUSG00000050035
11400,ENSMUSG00000050043
11401,ENSMUSG00000050050
11402,ENSMUSG00000050052
11403,ENSMUSG00000050064
11404,ENSMUSG00000050069
11405,ENSMUSG00000050075
11406,ENSMUSG00000050079
11407,ENSMUSG00000050088
11408,ENSMUSG00000050097
11409,ENSMUSG00000050103
11410,ENSMUSG00000050106
11411,ENSMUSG00000050107
11412,ENSMUSG00000050122
11413,ENSMUSG00000050132
11414,ENSMUSG00000050144
11415,ENSMUSG00000050148
11416,ENSMUSG00000050174
11417,ENSMUSG00000050188
11418,ENSMUSG00000050192
11419,ENSMUSG00000050199
11420,ENSMUSG00000050212
11421,ENSMUSG00000050213
11422,ENSMUSG00000050229
11423,ENSMUSG00000050232
11424,ENSMUSG00000050234
11425,ENSMUSG00000050240
11426,ENSMUSG00000050241
11427,ENSMUSG00000050244
11428,ENSMUSG00000050248
11429,ENSMUSG00000050270
11430,ENSMUSG00000050271
11431,ENSMUSG00000050288
11432,ENSMUSG00000050295
11433,ENSMUSG00000050304
11434,ENSMUSG00000050310
11435,ENSMUSG00000050312
11436,ENSMUSG00000050315
11437,ENSMUSG00000050321
11438,ENSMUSG00000050323
11439,ENSMUSG00000050332
11440,ENSMUSG00000050335
11441,ENSMUSG00000050345
11442,ENSMUSG00000050350
11443,ENSMUSG00000050357
11444,ENSMUSG00000050373
11445,ENSMUSG00000050379
11446,ENSMUSG00000050382
11447,ENSMUSG00000050390
11448,ENSMUSG00000050394
11449,ENSMUSG00000050395
11450,ENSMUSG00000050410
11451,ENSMUSG00000050423
11452,ENSMUSG00000050428
11453,ENSMUSG00000050440
11454,ENSMUSG00000050445
11455,ENSMUSG00000050447
11456,ENSMUSG00000050471
11457,ENSMUSG00000050493
11458,ENSMUSG00000050503
11459,ENSMUSG00000050505
11460,ENSMUSG00000050520
11461,ENSMUSG00000050530
11462,ENSMUSG00000050538
11463,ENSMUSG00000050541
11464,ENSMUSG00000050545
11465,ENSMUSG00000050549
11466,ENSMUSG00000050552
11467,ENSMUSG00000050555
11468,ENSMUSG00000050556
11469,ENSMUSG00000050565
11470,ENSMUSG00000050567
11471,ENSMUSG00000050578
11472,ENSMUSG00000050587
11473,ENSMUSG00000050592
11474,ENSMUSG00000050600
11475,ENSMUSG00000050605
11476,ENSMUSG00000050608
11477,ENSMUSG00000050619
11478,ENSMUSG00000050621
11479,ENSMUSG00000050627
11480,ENSMUSG00000050628
11481,ENSMUSG00000050640
11482,ENSMUSG00000050663
11483,ENSMUSG00000050666
11484,ENSMUSG00000050668
11485,ENSMUSG00000050671
11486,ENSMUSG00000050675
11487,ENSMUSG00000050677
11488,ENSMUSG00000050697
11489,ENSMUSG00000050705
11490,ENSMUSG00000050708
11491,ENSMUSG00000050714
11492,ENSMUSG00000050721
11493,ENSMUSG00000050730
11494,ENSMUSG00000050732
11495,ENSMUSG00000050737
11496,ENSMUSG00000050777
11497,ENSMUSG00000050786
11498,ENSMUSG00000050796
11499,ENSMUSG00000050812
11500,ENSMUSG00000050821
11501,ENSMUSG00000050846
11502,ENSMUSG00000050854
11503,ENSMUSG00000050855
11504,ENSMUSG00000050856
11505,ENSMUSG00000050860
11506,ENSMUSG00000050890
11507,ENSMUSG00000050891
11508,ENSMUSG00000050896
11509,ENSMUSG00000050908
11510,ENSMUSG00000050910
11511,ENSMUSG00000050912
11512,ENSMUSG00000050914
11513,ENSMUSG00000050919
11514,ENSMUSG00000050921
11515,ENSMUSG00000050930
11516,ENSMUSG00000050931
11517,ENSMUSG00000050936
11518,ENSMUSG00000050944
11519,ENSMUSG00000050945
11520,ENSMUSG00000050947
11521,ENSMUSG00000050953
11522,ENSMUSG00000050954
11523,ENSMUSG00000050957
11524,ENSMUSG00000050965
11525,ENSMUSG00000050973
11526,ENSMUSG00000050982
11527,ENSMUSG00000050989
11528,ENSMUSG00000050994
11529,ENSMUSG00000051000
11530,ENSMUSG00000051007
11531,ENSMUSG00000051008
11532,ENSMUSG00000051022
11533,ENSMUSG00000051034
11534,ENSMUSG00000051037
11535,ENSMUSG00000051041
11536,ENSMUSG00000051043
11537,ENSMUSG00000051065
11538,ENSMUSG00000051074
11539,ENSMUSG00000051076
11540,ENSMUSG00000051098
11541,ENSMUSG00000051111
11542,ENSMUSG00000051113
11543,ENSMUSG00000051118
11544,ENSMUSG00000051124
11545,ENSMUSG00000051146
11546,ENSMUSG00000051147
11547,ENSMUSG00000051149
11548,ENSMUSG00000051154
11549,ENSMUSG00000051166
11550,ENSMUSG00000051169
11551,ENSMUSG00000051177
11552,ENSMUSG00000051184
11553,ENSMUSG00000051185
11554,ENSMUSG00000051212
11555,ENSMUSG00000051220
11556,ENSMUSG00000051223
11557,ENSMUSG00000051224
11558,ENSMUSG00000051225
11559,ENSMUSG00000051232
11560,ENSMUSG00000051234
11561,ENSMUSG00000051235
11562,ENSMUSG00000051236
11563,ENSMUSG00000051238
11564,ENSMUSG00000051242
11565,ENSMUSG00000051246
11566,ENSMUSG00000051256
11567,ENSMUSG00000051262
11568,ENSMUSG00000051278
11569,ENSMUSG00000051279
11570,ENSMUSG00000051285
11571,ENSMUSG00000051306
11572,ENSMUSG00000051316
11573,ENSMUSG00000051319
11574,ENSMUSG00000051329
11575,ENSMUSG00000051331
11576,ENSMUSG00000051335
11577,ENSMUSG00000051339
11578,ENSMUSG00000051341
11579,ENSMUSG00000051343
11580,ENSMUSG00000051344
11581,ENSMUSG00000051346
11582,ENSMUSG00000051351
11583,ENSMUSG00000051354
11584,ENSMUSG00000051355
11585,ENSMUSG00000051359
11586,ENSMUSG00000051373
11587,ENSMUSG00000051375
11588,ENSMUSG00000051378
11589,ENSMUSG00000051379
11590,ENSMUSG00000051390
11591,ENSMUSG00000051391
11592,ENSMUSG00000051396
